SMILES,Docking_Status,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,predicted_irritation,predicted_melanin,logP
c1nc([*:2](C2CCCNC2)[*:1]c2csc([*:2])n2)ncc1[*:1],Not attempted,4.928002251826657,4.928002251826657,0.24859426177878552,-2.229537037037037,0.7525526753700131,24.470588235294116,245.33100000000002,232.22699999999998,245.08609241599999,87.0,0.0,,,,,1.6470588235294117,2.6470588235294117,3.411764705882353,,,,,,,,,2.921361893210366,1.8380710600612296,585.1982917273089,14.656489770562876,9.387717278468433,10.204213859396159,10.220346690612276,5.240280142020399,6.119932953275294,2.9859844482374336,3.639963154863521,1.7186456021968202,2.1386023359899977,1.008284719770574,1.271807858117939,-1.33,104234.19234974586,7.181437770356155,3.1140963848031067,1.6595567313674866,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.437855866391345,0.0,20.268724166847957,0.0,19.26246486877803,13.08951281182515,17.77374991369207,0.0,0.0,29.417858592462938,0.0,0.0,11.336785877934737,28.041448374666775,0.0,,12.841643245852019,17.77374991369207,6.4208216229260096,0.0,0.0,50.7,,0.0,0.0,0.0,0.0,6.4208216229260096,43.835382474520706,6.196843571613076,11.336785877934737,23.0905385176984,14.951935562841626,0.5418820861678003,-1.6236004031242128,14.618489780171327,6.063112638573949,1.4970774544385657,0.0,1.4423814247921392,11.141424319727891,2.485899365919207,0.0,0.4166666666666667,17.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,1.0,9.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,1.3155111410796814,3.0,-0.9742999999999993,68.53570000000003,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,-0.9742999999999993
CCC(C)[*:2]C(F)(C[*:1])[*:3][*:2]C(=O)C(=O)N[*:1],Not attempted,14.765037320483748,14.765037320483748,0.043679138321995215,-1.9627418745275889,0.5579546643012391,23.916666666666668,173.187,161.09099999999998,173.085206844,68.0,0.0,,,,,2.1666666666666665,3.0,3.5833333333333335,,,,,,,,,2.3415405153962796,4.291820220054216,280.6411529436463,13.474691494688164,7.186024885499673,7.186024885499673,7.880357818097128,3.143489258401787,3.143489258401787,1.3813134197318355,1.3813134197318355,0.5009459934385125,0.5009459934385125,0.0,0.0,-0.9299999999999999,3612.9970152564592,4.942879889425548,2.0565974818081902,1.330531881321308,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.193340252481061,0.0,5.733667477162185,0.0,40.2874458171988,0.0,0.0,0.0,0.0,5.733667477162185,4.39041504767482,0.0,0.0,18.867931224755967,9.589074368143644,,20.268296022307258,0.0,13.344558822616634,0.0,0.0,46.17,,13.979489415818463,0.0,12.193340252481061,6.4208216229260096,13.344558822616634,0.0,0.0,0.0,19.581141876543434,0.0,13.012415284397607,-3.7823715041572186,22.78839907722348,0.0,2.648562925170068,-0.29950567418325313,0.0,1.8044661491139666,4.7447004091020135,0.0,0.75,12.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.8471261944560773,0.0,1.0727999999999998,41.510700000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0727999999999998
O=C(O)CC[*:2]c1cc([*:1])ccn1,Not attempted,10.288387975560594,10.288387975560594,0.2766323381204333,-1.3968055555555559,0.6494884938798764,12.181818181818182,150.157,142.093,150.055503496,57.0,0.0,,,,,2.0,2.909090909090909,3.6363636363636362,,,,,,,,,2.0324469884921434,2.407842267223501,303.9504302637767,9.681798275874712,5.948939851405752,5.948939851405752,6.1815405503520555,2.9624487581900967,2.9624487581900967,1.52867953210124,1.52867953210124,0.6815803698759955,0.6815803698759955,0.24598221788984542,0.24598221788984542,-1.3800000000000001,782.4920905694752,5.2939196767399075,2.341652590664363,1.7673741534281127,65.7074644494023,0.0,0.0,0.0,0.0,0.0,64.7916955590392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,18.232515928026537,0.0,4.9839785209472085,0.0,13.344558822616634,0.0,18.3295777085363,0.0,0.0,12.263210640074686,0.0,0.0,0.0,16.059811203739763,4.794537184071822,0.0,6.4208216229260096,18.3295777085363,6.923737199690624,0.0,0.0,50.19,5.969305287951849,4.794537184071822,0.0,0.0,6.4208216229260096,6.923737199690624,12.263210640074686,0.0,6.196843571613076,17.11671265787043,5.106527394840706,-1.1201732174351227,0.0,14.582984536407155,8.47801917989418,0.0,-0.6647888321995465,5.771993575207861,3.5156684618291765,0.9362962962962962,0.0,0.25,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.126956429618823,1.0,-0.14049999999999985,40.56480000000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.14049999999999985
O=C([*:1]C1Oc2cc([*:2])cc([*:1]C3CCCCC3)c2O1)[*:2],Not attempted,11.509726829424249,11.509726829424249,0.06008718610901198,-1.8641707608969513,0.7945188422283744,27.176470588235293,230.26299999999992,216.15099999999995,230.094294308,88.0,0.0,,,,,1.4705882352941178,2.411764705882353,3.2941176470588234,,,,,,,,,2.8100478080981293,1.7740809984054882,543.2658119032234,14.819626477379408,9.569679854082832,9.569679854082832,10.114193540729627,5.554974075793804,5.554974075793804,3.5516671647266604,3.5516671647266604,2.382355902366044,2.382355902366044,1.563349220859935,1.563349220859935,-1.51,81289.06299266269,7.0423135523984355,2.836465045989303,1.525799400882941,102.73955259372737,0.0,0.0,0.0,0.0,0.0,102.13970317563624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.268263091671919,18.92181023681739,0.0,0.0,0.0,45.317872043655896,0.0,12.13273413692322,0.0,11.49902366656781,21.606460044523317,4.794537184071822,11.49902366656781,0.0,13.582018405993997,0.0,0.0,32.10410811463005,12.13273413692322,6.4208216229260096,0.0,0.0,35.53,0.0,4.794537184071822,0.0,6.792942306099827,6.78907609989417,17.919845289493818,32.10410811463005,12.13273413692322,0.0,12.13273413692322,9.473725907600098,9.015597367416001,0.0,11.509726829424249,0.0,0.0,2.141373063114135,7.888230426429831,8.373423949086828,0.5716483645289558,0.0,0.5,17.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,7.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.1750162490749954,3.0,2.1332000000000004,62.985000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.1332000000000004
CC(C(N[*:2])[*:3]c1ccc([*:2]c2cc([*:1])ccn2)cc1)[*:1],Not attempted,4.615394052312793,4.615394052312793,0.3317256845389823,-1.4340862780297308,0.7088246473094993,18.9375,209.27200000000002,196.16799999999998,209.107873416,79.0,0.0,,,,,1.5,2.375,3.125,,,,,,,,,2.4589932150016103,2.0163682056428267,573.8319795492121,15.242276208189782,9.143366018206592,9.143366018206592,10.07971869811898,4.701890366778604,4.701890366778604,2.384940988877887,2.384940988877887,1.1859484111781244,1.1859484111781244,0.5495434187308319,0.5495434187308319,-1.67,53438.84054841499,6.160723703264074,2.713170205356896,1.514298482370704,98.1545246537685,0.0,0.0,0.0,0.0,0.0,97.59795198601925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.395944776997908,0.0,10.717645998109393,0.0,19.88931522852921,0.0,42.595045982382736,0.0,0.0,30.12961225416009,0.0,0.0,0.0,11.528734926859784,0.0,0.0,6.923737199690624,42.595045982382736,6.4208216229260096,0.0,0.0,24.92,0.0,0.0,0.0,0.0,0.0,12.965578028838586,6.196843571613076,18.19910120538483,6.196843571613076,54.03958560856968,0.0,-1.368225924360797,0.0,4.615394052312793,0.0,3.8468326708297846,0.0,19.587270811195534,4.620074740091425,3.5319869832645945,0.0,0.21428571428571427,16.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,1.044693249695755,2.0,-0.26,65.56270000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.26
O=C(O)C1CCCC([*:2]c2cc([*:1])co2)C1,Not attempted,10.970802127949945,10.970802127949945,0.06557020030234395,-1.4434722222222223,0.7849954546322037,29.571428571428573,193.222,180.11799999999997,193.086469276,75.0,0.0,,,,,1.7857142857142858,2.7142857142857144,3.4285714285714284,,,,,,,,,2.6418643264297756,1.9230035255051987,375.0615092940951,11.543605595440512,7.901538377932379,7.901538377932379,7.647867045540842,4.655251048844063,4.655251048844063,3.154999772378117,3.154999772378117,2.0985266912769918,2.0985266912769918,1.3398709533326978,1.3398709533326978,-1.25,5775.115417575489,7.096182917611489,2.8703593605496103,1.5412150061268735,83.73608303658983,0.0,0.0,0.0,0.0,0.0,82.9685950929105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.318215515965875,18.298835352052517,0.0,0.0,5.917906046161393,32.10410811463005,0.0,12.329530064100666,0.0,0.0,12.329530064100666,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,25.683286491704038,16.746681001154013,6.4208216229260096,0.0,0.0,50.44,5.969305287951849,4.794537184071822,0.0,5.917906046161393,0.0,25.683286491704038,18.750351687026676,0.0,6.263162995639057,6.06636706846161,9.523678331894054,4.411556411144705,0.0,10.970802127949945,9.040563717771057,0.0,-0.6518120643319052,3.720172561308474,8.175383912824389,0.0,0.0,0.5454545454545454,14.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.4548996472670273,2.0,1.2278,51.31980000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.2278
O=C([O-])C1C=C([*:1]c2ccccc2[*:1]c2ccc3c(c2)OCO3)C([*:2])C1,Not attempted,11.23636459225183,11.23636459225183,0.15697467225335182,-1.7427309303350973,0.7890767606228342,24.0,306.31700000000006,292.205,306.08975750791,115.0,0.0,,,,,1.2173913043478262,2.0434782608695654,2.869565217391304,,,,,,,,,3.2301508660192666,1.5553838475786415,880.8379966632374,18.095647359318303,12.32070941612481,12.32070941612481,12.59735678832402,6.9750863090650626,6.9750863090650626,4.4849624246838795,4.4849624246838795,2.860423563188952,2.860423563188952,1.704402863087591,1.704402863087591,-2.7499999999999996,1442834.0983808879,10.89,4.382214105685847,2.1808268887566924,135.53633540540656,0.0,0.0,0.0,0.0,0.0,135.21132193742943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.374790486512627,24.16840649333668,0.0,0.0,5.917906046161393,12.841643245852019,6.792942306099827,54.61660969289903,0.0,11.49902366656781,32.77935450782563,0.0,11.49902366656781,0.0,12.762247594051676,4.794537184071822,5.917906046161393,6.4208216229260096,54.61660969289903,6.4208216229260096,0.0,0.0,58.59,5.969305287951849,9.901064578912528,0.0,5.917906046161393,13.213763929025838,17.91984528949382,6.06636706846161,18.208754243757102,6.06636706846161,42.47422251760354,9.473725907600098,7.630811220469548,0.0,11.23636459225183,11.23636459225183,0.0,0.5558998654417823,20.16898226709825,5.179055249204059,0.3258555466160362,0.0,0.21052631578947367,23.0,0.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,2.074883113518212,4.0,0.15289999999999937,82.85600000000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.15289999999999937
O=S(=O)(c1ccc([*:2])cc1)[*:1]C1CCOC1,Not attempted,12.175411942554799,12.175411942554799,0.17951136936255963,-2.8626851851851858,0.743901783454118,24.571428571428573,211.26199999999994,200.17399999999995,211.042890212,75.0,0.0,,,,,1.5,2.2857142857142856,2.9285714285714284,,,,,,,,,2.7005148523324487,2.1447475320315657,449.45741546369317,11.596011838247808,7.641064851363225,8.457561432290952,7.577316827624754,4.2526715337285355,5.3275864908590655,2.622675535126316,3.563496152738634,1.5821148024668588,2.239180508902518,0.8993803603627417,1.257685346072918,-0.8700000000000001,5649.477071079483,7.425361348374892,2.808664493196128,1.55172396519794,85.66207182641335,0.0,0.0,0.0,0.0,0.0,85.14154326587206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.154659938128987,16.77052440350099,0.0,0.0,0.0,17.737126721369794,13.213763929025836,24.26546827384644,0.0,0.0,6.06636706846161,0.0,0.0,0.0,21.631560913354775,15.441020288839429,0.0,6.4208216229260096,29.160951749364212,6.4208216229260096,0.0,0.0,43.370000000000005,10.70415733503938,8.417796984328938,0.0,0.0,17.923187062956703,13.027703587438928,6.06636706846161,12.13273413692322,12.13273413692322,0.0,4.736862953800049,27.587438481565464,0.0,0.5724074074074075,0.0,0.0,0.0,8.927175663475268,1.3999688995968755,1.459028066473503,-2.8626851851851858,0.4,14.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.4896677691665345,2.0,0.8437000000000002,52.44780000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.8437000000000002
CC(C(N[*:2]N(C(C(=O)[*:3])C(C)[*:1]C1CCCC1)[*:2])[*:3])[*:1],Not attempted,12.368808893927941,12.368808893927941,0.06501952632904984,-1.3392885487528345,0.6301307807118366,31.933333333333334,208.30499999999992,188.14499999999995,208.15756326,84.0,0.0,,,,,1.8,2.6,3.2666666666666666,,,,,,,,,2.875493808636693,2.513848342260514,326.86951210935945,15.991199352633217,9.570640356658142,9.570640356658142,9.824274960443892,5.177537090142363,5.177537090142363,2.9691539585423103,2.9691539585423103,1.6696471221744957,1.6696471221744957,0.7897292182310093,0.7897292182310093,-0.41000000000000003,38816.29092278671,6.355965220742822,2.8298767170238994,1.829309024367587,94.60074893379067,0.0,0.0,0.0,0.0,0.0,93.92785565644961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794537184071822,6.286160523129555,0.0,11.46733495432437,0.0,71.37982299492387,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,24.606425235352276,4.794537184071822,0.0,39.53076089108529,0.0,19.26246486877803,0.0,0.0,32.34,0.0,4.794537184071822,0.0,0.0,6.041840829147961,25.67256017489415,19.26246486877803,12.841643245852019,0.0,25.31480935370562,0.0,-1.2143573826199183,0.0,12.368808893927941,0.0,6.982983119173596,0.0,0.5458361678004532,10.120449390793455,6.029613144257805,0.0,0.9166666666666666,15.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,9.0,0.0,9.0,1.0,0.0,1.0,0.0,4.0,1.199106532826252,1.0,2.1908000000000003,58.62370000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.1908000000000003
c1c2c(cc([*:2])c1[*:1]C1CCC([*:2]c3nnc([*:1])o3)C1)OC([*:3])CO2,Not attempted,6.068713932192259,6.068713932192259,0.08261112837671702,-1.4351912798968174,0.7784949652418895,32.2,269.28,256.176,269.092617276,101.0,0.0,,,,,1.3,2.3,3.25,,,,,,,,,3.1760521125970373,1.3933758435425476,771.6202574092683,17.388540578131753,10.834350533085827,10.834350533085827,12.063683283512807,6.184029562116581,6.184029562116581,3.776412897466173,3.776412897466173,2.381072882033362,2.381072882033362,1.500497822903116,1.500497822903116,-2.04,807797.0943179305,7.665644098660735,2.998052367252535,1.4900925925925927,118.47226137972562,0.0,0.0,0.0,0.0,0.0,117.95788344290673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.890876844653445,24.920013134504266,0.0,10.197363616602075,0.0,38.71099007914297,6.606881964512918,12.13273413692322,0.0,11.49902366656781,34.393739042104365,0.0,11.49902366656781,0.0,23.411127545627913,0.0,0.0,19.26246486877803,16.54988507397657,12.841643245852019,0.0,0.0,57.38000000000001,0.0,0.0,0.0,0.0,6.606881964512918,43.73482787451379,19.26246486877803,12.13273413692322,0.0,22.330097753525294,13.890876844653445,15.607103862353787,0.0,0.0,8.48151440028046,0.0,2.131336081729369,8.305667041125194,8.732965484535095,1.2414131299760944,0.0,0.4666666666666667,20.0,0.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,5.0,0.0,10.0,2.0,4.0,1.0,0.0,1.0,0.0,3.0,1.149100121825262,4.0,-0.05290000000000039,70.53800000000003,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.05290000000000039
