SMILES,Docking_Status,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
O=C(N[*:1])C(=O)[*:2]C1CCOC1COC[*:1],Not attempted,11.604449404761905,11.604449404761905,0.04733938019652273,-2.077287414965986,0.5544732007849038,30.46153846153846,185.17899999999997,174.09099999999995,185.068807832,72.0,0.0,,,,,1.9230769230769231,2.8461538461538463,3.6153846153846154,,,,,,,,,2.721413275540069,2.3964985877583973,263.66797784117335,11.966255326250886,7.116120824980895,7.116120824980895,7.685070510202192,3.659805868904878,3.659805868904878,2.2355969271855596,2.2355969271855596,1.2541520734378044,1.2541520734378044,0.7736991806038692,0.7736991806038692,-0.9400000000000002,4811.458671154842,6.5044056443548515,3.081096465681358,1.7072334699103138,77.1838711847198,0.0,0.0,0.0,0.0,0.0,76.25897910929068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.06280027574374,12.193340252481061,0.0,5.733667477162185,0.0,18.94560963360032,20.323561470303368,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,38.62086811053273,19.06280027574374,0.0,6.4208216229260096,0.0,6.4208216229260096,0.0,0.0,64.63000000000001,0.0,9.589074368143644,0.0,18.297306640229365,13.027703587438928,20.137501128716462,0.0,0.0,0.0,5.733667477162185,9.473725907600098,9.03768862328882,0.0,22.82698428445452,0.0,2.6586566200554294,-0.29130256886705275,0.0,1.4616770597127742,1.3836248110355254,0.9226711703199799,0.75,13.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,8.0,1.0,6.0,0.0,1.0,1.0,0.0,2.0,1.5415924032445854,1.0,-0.7207000000000003,42.07570000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1CCC(COC[*:1])C1,Not attempted,5.428518518518519,5.428518518518519,0.504452947845805,0.504452947845805,0.5409538761741624,23.75,113.18,100.07599999999998,113.096640036,47.0,0.0,,,,,1.5,2.25,2.875,,,,,,,,,2.3433783486149493,1.978651700020144,69.31640245632484,6.52709773749546,5.228239246772773,5.228239246772773,4.431851652578137,3.302095140581215,3.302095140581215,2.52127326605921,2.52127326605921,1.8282982619848624,1.8282982619848624,1.343696304415178,1.343696304415178,-0.04,187.47026788919595,4.803032525510203,2.492201093530749,1.2206425488837975,51.03661779018685,0.0,0.0,0.0,0.0,0.0,50.05473499745594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,0.0,0.0,0.0,5.917906046161393,25.683286491704038,13.716679505790452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.716679505790452,4.736862953800049,5.917906046161393,25.683286491704038,0.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,19.634585551951844,25.683286491704038,0.0,0.0,0.0,4.736862953800049,5.932971466364324,0.0,0.0,0.0,0.0,0.933472222222222,0.0,5.758556311413454,1.0729166666666667,1.1354166666666667,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.4962653640425354,1.0,1.7,32.77699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC[*:2]C(=O)[*:1],Not attempted,10.540790816326531,10.540790816326531,0.1366751700680272,-1.0530555555555556,0.4767245323822697,13.166666666666666,85.12599999999999,76.05399999999999,85.065339908,35.0,0.0,,,,,2.3333333333333335,3.1666666666666665,3.6666666666666665,,,,,,,,,1.6646727945202302,2.822354554248032,72.82892142331043,6.405777393935816,4.029568634023505,4.029568634023505,3.770055610029662,1.911230926418479,1.911230926418479,0.8535533905932735,0.8535533905932735,0.3535533905932737,0.3535533905932737,0.0,0.0,-0.33,48.27551104108667,2.779490232395047,1.4138304835588202,1.199650738918515,39.36637273898897,0.0,0.0,0.0,0.0,0.0,38.272730929199255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794537184071822,6.78907609989417,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,6.78907609989417,0.0,0.0,19.765380445542643,0.0,6.923737199690624,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,6.78907609989417,19.765380445542643,0.0,0.0,6.923737199690624,0.0,-0.9163803854875284,0.0,10.540790816326531,0.0,0.0,0.0,0.0,2.637083333333333,4.405172902494331,0.0,0.8,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6549546698856844,0.0,1.9591,25.110999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
O=S(=O)(NC[*:1]C1CN([*:1]C2CCCCC2)CCO1)[*:2],Not attempted,11.201050550106181,11.201050550106181,0.5084171863189717,-2.7521907153459284,0.7689653506257065,32.0,261.3669999999999,240.19899999999996,261.127288532,99.0,0.0,,,,,1.5294117647058822,2.411764705882353,3.235294117647059,,,,,,,,,2.387131147877925,1.6784985258679295,390.3745881449525,14.424438962994,10.098868326413593,10.915364907341319,9.527788004768041,5.772588667574133,6.847503624704662,3.472976451172588,4.231067682588689,2.12308599157052,2.3587882519660357,1.2957485634797388,1.2957485634797388,-0.17000000000000007,30163.78918458546,9.720025534186284,4.495073571136496,3.642805556127039,106.39467429897019,0.0,0.0,0.0,0.0,0.0,105.95961721970113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.154659938128987,10.890195352029462,0.0,10.038883468458419,0.0,45.13181170206899,26.744066759015258,0.0,0.0,0.0,4.722094864452088,0.0,0.0,0.0,47.08553431186344,15.627058305829511,0.0,32.10410811463005,0.0,6.4208216229260096,0.0,0.0,58.64,10.890195352029462,8.417796984328938,0.0,0.0,6.606881964512918,20.07537557011612,45.1936209264552,0.0,0.0,10.038883468458419,4.736862953800049,27.821119443044235,0.0,0.0,2.8326875472411186,0.0,0.0,0.0,8.572542951251048,3.7959116354875277,-1.9389282436905995,1.0,17.0,1.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,9.0,1.0,6.0,1.0,1.0,2.0,0.0,1.0,2.570131169970157,2.0,0.8234999999999992,65.07050000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1CCC([*:3]N([*:1])[*:2])C(CC(S[*:2])[*:1])C1,Not attempted,3.153832671957672,3.153832671957672,0.653256566515495,-0.7201114890400604,0.600190371481582,44.9,155.26599999999996,142.16199999999998,155.076870416,56.0,0.0,,,,,2.0,3.0,3.9,,,,,,,,,2.197465412326531,2.4188070811919617,182.4149639705472,11.259148545064338,6.123046599465436,6.939543180393162,7.1302289553358005,3.7020287555843012,4.173433276375333,2.6826078932197164,3.01594122655305,1.92801357738202,2.120463667111895,1.3599414652432371,1.6071353398423027,0.31,2116.159192070449,3.8124806300104823,1.7241981746751809,0.9778424306030993,69.57883170242492,0.0,0.0,0.0,0.0,0.0,68.97502488879528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.628789148012991,0.0,6.150546350318038,5.917906046161393,44.27778334430285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.628789148012991,11.903399957064828,0.0,5.917906046161393,32.10410811463005,0.0,6.4208216229260096,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,18.09158127583419,32.10410811463005,0.0,18.77933549833103,0.0,1.9623849678760394,2.445878212396069,0.0,0.0,0.0,2.5701332199546485,0.0,12.854936933106575,0.0,0.0,1.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,7.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,0.6573472143248558,1.0,2.6587000000000005,43.54300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C)[*:1]C(=O)C(=O)[*:2],Not attempted,10.936203703703704,10.936203703703704,0.041944444444444784,-1.6608796296296298,0.5072475951948456,16.5,113.13599999999998,104.06399999999998,113.060254528,45.0,0.0,,,,,2.0,2.625,3.0,,,,,,,,,1.8722276601408256,3.6832073927487605,144.68324254705826,8.146264369941973,5.1009536313038994,5.1009536313038994,4.574586062669973,2.3509536313038994,2.3509536313038994,1.0206207261596576,1.0206207261596576,0.4499149571305297,0.4499149571305297,0.0,0.0,-0.66,119.82257024901284,4.241724663434719,1.6909497210884097,1.1529937777696262,49.892836953429345,0.0,0.0,0.0,0.0,0.0,48.850513059636015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.589074368143644,12.57232104625911,0.0,0.0,0.0,26.689117645233267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.57232104625911,9.589074368143644,0.0,20.268296022307258,0.0,6.4208216229260096,0.0,0.0,34.14,0.0,9.589074368143644,0.0,12.57232104625911,6.4208216229260096,6.4208216229260096,0.0,0.0,0.0,13.847474399381248,0.0,-1.9874452003023433,0.0,21.55542044595616,0.0,0.0,0.0,0.0,1.8918518518518521,4.206839569160998,0.0,0.6666666666666666,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.8965678920710959,0.0,0.8923,29.72899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1CCC(COCC([*:1])[*:1]C2CCC([*:3])C2[*:2])CC1,Not attempted,6.168311366213152,6.168311366213152,0.6116365898211136,-0.7879305240614765,0.6332967233445943,44.266666666666666,207.33699999999996,184.15299999999996,207.174890356,85.0,0.0,,,,,1.3333333333333333,2.2666666666666666,3.066666666666667,,,,,,,,,2.7194078199767096,1.5753188513731673,257.8305191899585,13.664925939000156,9.658960667090922,9.658960667090922,9.164703797946448,6.19350667863947,6.19350667863947,4.282698203029683,4.282698203029683,2.9683149191585283,2.9683149191585283,2.0696396057804796,2.0696396057804796,-0.04,26041.04928409697,7.3178138240408686,3.4792532781261207,2.0832715047840344,95.59121259096314,0.0,0.0,0.0,0.0,0.0,95.00048635793803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,0.0,0.0,0.0,5.917906046161393,71.13195342895074,13.213763929025836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,4.736862953800049,5.917906046161393,44.94575136048208,0.0,26.186202068468653,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,12.52478801067431,64.89719214761163,12.841643245852019,0.0,0.0,4.736862953800049,7.397244222683611,0.0,0.0,0.0,0.0,0.9449164094650203,0.0,15.104227233182687,3.720278801335349,0.0,1.0,15.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,6.0,2.0,0.0,2.0,0.0,4.0,1.6973685157340557,2.0,4.221500000000004,61.62800000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)C1CCCC([*:1]c2ccoc2)C1,Not attempted,10.911605883093978,10.911605883093978,0.06652683295540518,-1.371388888888889,0.8007245173950545,28.571428571428573,194.23000000000002,180.11799999999997,194.094294308,76.0,0.0,,,,,1.6428571428571428,2.5714285714285716,3.2857142857142856,,,,,,,,,2.707103531000493,1.9022918656845778,320.5838415708121,10.673362107437434,7.978888647122005,7.978888647122005,7.2540201954234895,4.731487362746167,4.731487362746167,3.21379213832777,3.21379213832777,2.1401760744866536,2.1401760744866536,1.3661860493023512,1.3661860493023512,-1.25,4263.688061325776,8.09099396725079,3.481132831277039,1.8117174515235457,83.73608303658983,0.0,0.0,0.0,0.0,0.0,82.9685950929105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.318215515965875,12.03567235641346,0.0,0.0,5.917906046161393,32.10410811463005,0.0,18.592693059739723,0.0,0.0,6.06636706846161,0.0,0.0,0.0,11.075832682792555,4.794537184071822,5.917906046161393,25.683286491704038,23.00984399679307,6.4208216229260096,0.0,0.0,50.44,5.969305287951849,4.794537184071822,0.0,5.917906046161393,0.0,25.683286491704038,12.487188691387619,6.263162995639057,6.263162995639057,6.06636706846161,9.523678331894054,3.7051150321239605,0.0,10.911605883093978,8.991367472915092,0.0,-0.6590327380952379,3.5099362244897963,8.54100812547241,0.0,0.0,0.5454545454545454,14.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,2.011844624075799,2.0,2.0532,51.685800000000036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC([*:2]NN[*:1])[*:2]S[*:1],Not attempted,3.6060185185185185,3.6060185185185185,0.4334141156462584,-0.7987499999999998,0.4924629529290601,22.428571428571427,118.20499999999998,108.125,118.05646931999999,42.0,0.0,,,,,2.5714285714285716,3.7142857142857144,4.428571428571429,,,,,,,,,2.0112595000134554,3.337867082569632,80.49230970275752,8.52709773749546,4.399812122026583,5.21630870295431,5.346065214951232,1.8653550716504106,1.8653550716504106,0.7886751345948128,0.7886751345948128,0.28867513459481287,0.28867513459481287,0.0,0.0,0.26999999999999996,265.4862540017761,2.7097461338410147,1.6510030823083461,1.0838829974334638,52.682680393776444,0.0,0.0,0.0,0.0,0.0,51.87015153240061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49569334663487,0.0,11.685340540532478,0.0,26.689117645233267,0.0,0.0,0.0,0.0,11.685340540532478,0.0,0.0,13.49569334663487,0.0,0.0,0.0,19.765380445542643,0.0,6.923737199690624,0.0,0.0,24.06,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,0.0,32.10477108685797,0.0,-0.19524518140589564,2.515247543461829,0.0,0.0,0.0,6.983270030234316,0.0,3.0803892668178383,3.783005007558579,0.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.6391141741778057,0.0,1.2885,32.52039999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1CCC([*:1]N2CCCC2)C1,Not attempted,2.912685185185185,2.912685185185185,0.7777777777777779,-0.7777777777777779,0.5676913318776108,31.6,139.242,122.10599999999998,139.136099544,58.0,0.0,,,,,1.0,1.7,2.4,,,,,,,,,2.5990206168775982,1.7059491387403067,100.73114066028502,7.518661569058181,6.681418114181964,6.681418114181964,5.449489742783179,4.448952112961401,4.448952112961401,2.9510593594074694,2.9510593594074694,1.9489521129614018,1.9489521129614018,1.280704830861979,1.280704830861979,-0.04,756.3149995113811,5.590015324213376,2.5367108009951678,1.195415498931057,64.20281897308122,0.0,0.0,0.0,0.0,0.0,63.35205277631354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.316788604006331,0.0,44.94575136048208,13.08951281182515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.406301415831482,0.0,0.0,38.524929737556064,0.0,6.4208216229260096,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,32.35197768060318,25.683286491704038,0.0,5.316788604006331,0.0,-0.7777777777777779,0.0,0.0,2.912685185185185,0.0,0.0,0.0,10.705370370370371,2.9930555555555554,0.0,1.0,10.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.4180252250660577,2.0,2.4447,43.02500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc([*:1]C23CC4CC(CC(C4)C2)C3)cc1,Not attempted,2.4430428004535147,2.4430428004535147,0.9544675925925926,-1.1695833333333334,0.6994771232128898,45.875,212.33599999999996,192.17599999999996,212.15650064,84.0,0.0,,,,,0.875,1.4375,2.0,,,,,,,,,2.2710455140907624,1.6052850982920315,373.508959707687,11.294682450997078,9.861442840636295,9.861442840636295,8.313193047939453,6.645578388477548,6.645578388477548,5.744905697425286,5.744905697425286,4.33917320925085,4.33917320925085,4.019561376047233,4.019561376047233,-0.78,14471.102015786339,8.331190757979517,2.910731082055413,1.283390110208734,99.0691619564046,0.0,0.0,0.0,0.0,0.0,98.59475633297131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,0.0,0.0,17.75371813848418,44.442835783717456,0.0,30.33183534230805,0.0,0.0,6.06636706846161,0.0,0.0,0.0,0.0,0.0,17.75371813848418,38.524929737556064,30.33183534230805,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,0.0,38.524929737556064,6.06636706846161,30.33183534230805,0.0,-1.1695833333333334,0.0,0.0,0.0,0.0,4.405751606198034,13.42974253590325,9.750755857898717,0.0,0.0,0.625,16.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,1.5156159931114859,5.0,3.7856000000000023,66.94100000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
